Timestamp,Feature,Value
0,AccelerationX,0.6228560654782521
1,AccelerationX,0.562529624287437
2,AccelerationX,0.5235950211274483
3,AccelerationX,0.5442648720406985
4,AccelerationX,0.549458281133118
5,AccelerationX,0.5078885206654336
6,AccelerationX,0.4806552191670405
7,AccelerationX,0.5291821421401383
0,AccelerationY,0.39251709009181607
1,AccelerationY,0.3732398892586211
2,AccelerationY,0.35328354518946575
3,AccelerationY,0.36834966599078484
4,AccelerationY,0.4185629317816004
5,AccelerationY,0.3943419211223019
6,AccelerationY,0.37173380378184345
7,AccelerationY,0.40023590720102675
0,AccelerationZ,0.7441804143415827
1,AccelerationZ,0.6771687239668325
2,AccelerationZ,0.6289343398531035
3,AccelerationZ,0.6058685120034099
4,AccelerationZ,0.6079374327236369
5,AccelerationZ,0.5366883158295338
6,AccelerationZ,0.48410995992735234
7,AccelerationZ,0.4828913821544955
0,RRX,0.7338387937289664
1,RRX,0.650684557392107
2,RRX,0.5808774893832084
3,RRX,0.53329899545534
4,RRX,0.46524608829806036
5,RRX,0.3830855715206373
6,RRX,0.31063298197527817
7,RRX,0.36551156795072104
0,RRY,0.8522080080656755
1,RRY,0.7873065291344695
2,RRY,0.7284216323239991
3,RRY,0.6525101679877844
4,RRY,0.5614517016000422
5,RRY,0.450835120007359
6,RRY,0.3811292774226068
7,RRY,0.404342623709655
0,RRZ,0.48897290486410844
1,RRZ,0.4187272129281191
2,RRZ,0.4007119433042282
3,RRZ,0.4088966150845585
4,RRZ,0.40963697117598286
5,RRZ,0.47040265364200246
6,RRZ,0.5237380702812234
7,RRZ,0.6160601363151849
0,x+y+z,0.47177468543350237
1,x+y+z,0.431735510336237
2,x+y+z,0.4327679071215005
3,x+y+z,0.42412463799810857
4,x+y+z,0.4369533045887859
5,x+y+z,0.4445746398629748
6,x+y+z,0.4755064083745356
7,x+y+z,0.4626975794349695
0,x+y,0.6347979220830977
1,x+y,0.5790631418807638
2,x+y,0.5056023212710575
3,x+y,0.47568829098948034
4,x+y,0.429348873849346
5,x+y,0.4246232476541451
6,x+y,0.442190670993518
7,x+y,0.4899743090537424
0,y+z,0.75442348434642
1,y+z,0.6874047853819919
2,y+z,0.6288306763016868
3,y+z,0.5833755835644231
4,y+z,0.5768184666249347
5,y+z,0.4988255572684986
6,y+z,0.43209730832464277
7,y+z,0.4195468268891265
0,x+z,0.4029701872806181
1,x+z,0.35020866213249174
2,x+z,0.2833352461511398
3,x+z,0.25519471063570554
4,x+z,0.24176012544894485
5,x+z,0.2749657975172883
6,x+z,0.32698796141281344
7,x+z,0.41063687606621185
0,x*y*z,0.8873887736350218
1,x*y*z,0.8147703232337323
2,x*y*z,0.7469348268458093
3,x*y*z,0.6748453569595252
4,x*y*z,0.5528087921631275
5,x*y*z,0.47560349865456003
6,x*y*z,0.4005171535355531
7,x*y*z,0.4141363663723747
0,x*y,0.5846391983202034
1,x*y,0.5389265780798874
2,x*y,0.5037107785283199
3,x*y,0.4885924688036041
4,x*y,0.4425891271112391
5,x*y,0.39246749805535525
6,x*y,0.33557485238008017
7,x*y,0.37765065466313535
0,y*z,0.7696953736057979
1,y*z,0.6931973393274766
2,y*z,0.6285837527409092
3,y*z,0.5600938460167408
4,y*z,0.4609212069609333
5,y*z,0.3853656466518379
6,y*z,0.3167373146705557
7,y*z,0.3602245382155401
0,x*z,0.8998111846077156
1,x*z,0.8215399250743126
2,x*z,0.7472153843708691
3,x*z,0.6664905406973013
4,x*z,0.5672760766339965
5,x*z,0.4740830253544853
6,x*z,0.4081879896356954
7,x*z,0.47174439959114794
0,p+r+w,0.5098651029535839
1,p+r+w,0.5143105083483264
2,p+r+w,0.543020610092077
3,p+r+w,0.5340226466352428
4,p+r+w,0.5232213403637672
5,p+r+w,0.5476480740503828
6,p+r+w,0.5545630495615868
7,p+r+w,0.5957684065428628
0,p+r,0.38611493358543636
1,p+r,0.3877479794471556
2,p+r,0.37765438154466435
3,p+r,0.33665660998259733
4,p+r,0.3281051775314562
5,p+r,0.300244772447694
6,p+r,0.3129817885296496
7,p+r,0.30993369590093983
0,r+w,0.758850025253149
1,r+w,0.7516519985515387
2,r+w,0.7513758219869741
3,r+w,0.689824435066439
4,r+w,0.6512998091166669
5,r+w,0.5887981818328885
6,r+w,0.4849024232367208
7,r+w,0.4803097702724592
0,p+w,0.6111904669690928
1,p+w,0.5593246537215711
2,p+w,0.5296594888452879
3,p+w,0.5177881434354897
4,p+w,0.5291446020844833
5,p+w,0.5155312396133038
6,p+w,0.5245885574236104
7,p+w,0.559684820699147
0,p*r*w,0.38115444431981904
1,p*r*w,0.35769143873094034
2,p*r*w,0.3642836294382809
3,p*r*w,0.4268715371771144
4,p*r*w,0.427874320383254
5,p*r*w,0.4464984694854212
6,p*r*w,0.4611194220207823
7,p*r*w,0.4904215422747522
0,p*r,0.6215712713290812
1,p*r,0.5858281668309269
2,p*r,0.543095860824331
3,p*r,0.49952131578516273
4,p*r,0.4433773555409381
5,p*r,0.403293774599456
6,p*r,0.37567893435982774
7,p*r,0.46030670034995363
0,r*w,0.35665468549647966
1,r*w,0.3326315391840366
2,r*w,0.3803908808154824
3,r*w,0.4442328643714729
4,r*w,0.44121226678193565
5,r*w,0.3992412882691198
6,r*w,0.43319872160275624
7,r*w,0.4841858096413985
0,p*w,0.40293759606465757
1,p*w,0.38868416734653666
2,p*w,0.4140198017570905
3,p*w,0.4426360760343367
4,p*w,0.42199877701591654
5,p*w,0.4332398411455618
6,p*w,0.47036740686924544
7,p*w,0.5279030201400126
