Timestamp,Feature,Value
0,AccelerationX,0.09481005916849114
1,AccelerationX,0.10111637111641543
2,AccelerationX,0.16621410306694773
3,AccelerationX,0.198608274672288
4,AccelerationX,0.18127225134362823
5,AccelerationX,0.1548772930650731
6,AccelerationX,0.1478830254350503
7,AccelerationX,0.1494909972601292
0,AccelerationY,0.2791275225606511
1,AccelerationY,0.22807796628884316
2,AccelerationY,0.25007815499383285
3,AccelerationY,0.3509726406856111
4,AccelerationY,0.46660994462505906
5,AccelerationY,0.475868397244624
6,AccelerationY,0.4538168994743084
7,AccelerationY,0.4118745431646767
0,AccelerationZ,0.13186691789194963
1,AccelerationZ,0.14053960973195725
2,AccelerationZ,0.1629483939264039
3,AccelerationZ,0.20465998199598087
4,AccelerationZ,0.19645367482661136
5,AccelerationZ,0.20636321015241663
6,AccelerationZ,0.2575089850655339
7,AccelerationZ,0.2815440773607935
0,RRX,0.158162071851805
1,RRX,0.1594945616052353
2,RRX,0.29214548717624356
3,RRX,0.34026157105074695
4,RRX,0.3556700339071177
5,RRX,0.3606887586534021
6,RRX,0.37826273781649133
7,RRX,0.4000800150179422
0,RRY,0.2799084089042606
1,RRY,0.26343835036213264
2,RRY,0.3020162437310402
3,RRY,0.3010472919116658
4,RRY,0.29073968318750326
5,RRY,0.26019315026857043
6,RRY,0.2637397897418423
7,RRY,0.26009348090766427
0,RRZ,0.458297729324213
1,RRZ,0.4025276723719796
2,RRZ,0.4295025987296406
3,RRZ,0.4008010040120464
4,RRZ,0.37532393786237
5,RRZ,0.38065025308755235
6,RRZ,0.39256935014733857
7,RRZ,0.31927067044895896
0,x+y+z,0.2877460311878083
1,x+y+z,0.23953908129132923
2,x+y+z,0.24211743221398058
3,x+y+z,0.30296749830903186
4,x+y+z,0.43370437763035685
5,x+y+z,0.42553548991898266
6,x+y+z,0.4278718337373062
7,x+y+z,0.4640598540230583
0,x+y,0.31734836136656275
1,x+y,0.24391791591702103
2,x+y,0.24561034794583403
3,x+y,0.32383120044067715
4,x+y,0.46119900785514023
5,x+y,0.46568275647152846
6,x+y,0.4502687293536215
7,x+y,0.4499347020631766
0,y+z,0.23057731224140318
1,y+z,0.2014184961274863
2,y+z,0.2206708400035771
3,y+z,0.295019836066293
4,y+z,0.4005630346646762
5,y+z,0.38856901814469
6,y+z,0.39014798929456895
7,y+z,0.4020735456141486
0,x+z,0.28385181362978407
1,x+z,0.2862159633634394
2,x+z,0.2692970956287323
3,x+z,0.27125310104901273
4,x+z,0.292271638322898
5,x+z,0.31435103314964713
6,x+z,0.3107909483901657
7,x+z,0.30041783493962215
0,x*y*z,0.2992670083264293
1,x*y*z,0.25874372202460805
2,x*y*z,0.2642047156944428
3,x*y*z,0.2800581893202533
4,x*y*z,0.2869516944393455
5,x*y*z,0.260229920372341
6,x*y*z,0.3070333096022421
7,x*y*z,0.34492884073307056
0,x*y,0.13361850277759582
1,x*y,0.1060617920089607
2,x*y,0.09346700652365385
3,x*y,0.23890591611064282
4,x*y,0.312191584508588
5,x*y,0.343661851604013
6,x*y,0.3152887903430144
7,x*y,0.33354794941710414
0,y*z,0.5282029733750653
1,y*z,0.4998581685626436
2,y*z,0.46519508759510936
3,y*z,0.4586829126620019
4,y*z,0.4591940490615402
5,y*z,0.44787766329250894
6,y*z,0.47555365136045813
7,y*z,0.5529774694537006
0,x*z,0.11778762831437178
1,x*z,0.08661661981163511
2,x*z,0.16668159493115578
3,x*z,0.25141641595073966
4,x*z,0.24099254503431897
5,x*z,0.2192448008623452
6,x*z,0.24829346898244517
7,x*z,0.23507527513602544
0,p+r+w,0.35489009011782185
1,p+r+w,0.31965299615588305
2,p+r+w,0.3744515503851092
3,p+r+w,0.37628234586953124
4,p+r+w,0.36395330242466717
5,p+r+w,0.36450880202275115
6,p+r+w,0.3815586294487076
7,p+r+w,0.3249638646959991
0,p+r,0.19845330524603386
1,p+r,0.19517687865459574
2,p+r,0.2708231036284075
3,p+r,0.31536222660499746
4,p+r,0.3254088139601029
5,p+r,0.3237767477223025
6,p+r,0.33237374564514055
7,p+r,0.3411712571569218
0,r+w,0.5083168803521237
1,r+w,0.44882176969609217
2,r+w,0.4451871706087676
3,r+w,0.4103515408910882
4,r+w,0.3433284064449815
5,r+w,0.3352386062770353
6,r+w,0.3312428152387513
7,r+w,0.2908349285790388
0,p+w,0.31957729150252395
1,p+w,0.2799559788963105
2,p+w,0.3583466635952472
3,p+w,0.3549242906807138
4,p+w,0.34571834179864624
5,p+w,0.34107577709290093
6,p+w,0.35455291141302653
7,p+w,0.3177699517037788
0,p*r*w,0.13631265429984699
1,p*r*w,0.1217555500563018
2,p*r*w,0.23729949839940653
3,p*r*w,0.28467488120114537
4,p*r*w,0.2805139995538025
5,p*r*w,0.28170113050293316
6,p*r*w,0.31120668528229367
7,p*r*w,0.31964950981634305
0,p*r,0.27172612985381456
1,p*r,0.2702015948446899
2,p*r,0.30760847061783536
3,p*r,0.32226394006940495
4,p*r,0.31460635208290444
5,p*r,0.30660934379170135
6,p*r,0.31798096964207506
7,p*r,0.3518275521059013
0,r*w,0.09840638830998352
1,r*w,0.11219496397607
2,r*w,0.16738416377985202
3,r*w,0.20616855140338794
4,r*w,0.21069822238742308
5,r*w,0.20860378545261674
6,r*w,0.22501969537861613
7,r*w,0.23050027819838176
0,p*w,0.23783622788132225
1,p*w,0.22248427610047258
2,p*w,0.38721226220237603
3,p*w,0.38387628247656874
4,p*w,0.38642812896731527
5,p*w,0.4317822133612671
6,p*w,0.45291715554111256
7,p*w,0.4562380161388622
