Timestamp,Feature,Value
0,AccelerationX,0.782555906693017
1,AccelerationX,0.7366850470129642
2,AccelerationX,0.7266979879008411
3,AccelerationX,0.7160018036233344
4,AccelerationX,0.6987638277811374
5,AccelerationX,0.6616269585258159
6,AccelerationX,0.6352972037645175
7,AccelerationX,0.6208614291421396
8,AccelerationX,0.5897099256365655
9,AccelerationX,0.5595697124528893
10,AccelerationX,0.5570552224067465
11,AccelerationX,0.5751004279516362
12,AccelerationX,0.5900022514673783
13,AccelerationX,0.5758925725146197
14,AccelerationX,0.5749354823419368
15,AccelerationX,0.590837915162645
16,AccelerationX,0.6007051376934274
17,AccelerationX,0.5836113833306606
18,AccelerationX,0.553633859560716
19,AccelerationX,0.5169603229314019
20,AccelerationX,0.49121026916454974
21,AccelerationX,0.47802765892218024
22,AccelerationX,0.49640130923866727
0,AccelerationY,0.619478140357714
1,AccelerationY,0.6016152674609269
2,AccelerationY,0.5670327618865454
3,AccelerationY,0.541474886879685
4,AccelerationY,0.5307450903205373
5,AccelerationY,0.5097213944457679
6,AccelerationY,0.490247010849303
7,AccelerationY,0.4395159012142967
8,AccelerationY,0.4138630404850026
9,AccelerationY,0.39059194076378495
10,AccelerationY,0.42044289144230307
11,AccelerationY,0.503381990466345
12,AccelerationY,0.6212726274806686
13,AccelerationY,0.6617990500616189
14,AccelerationY,0.7533312564535065
15,AccelerationY,0.8086068098156532
16,AccelerationY,0.860187616048016
17,AccelerationY,0.8741737107983256
18,AccelerationY,0.8202448893027782
19,AccelerationY,0.8139170099634336
20,AccelerationY,0.7379340226297537
21,AccelerationY,0.6892289137070436
22,AccelerationY,0.6871608497676028
0,AccelerationZ,0.6889168685001639
1,AccelerationZ,0.6808735030568541
2,AccelerationZ,0.6512022704384746
3,AccelerationZ,0.6012871949673131
4,AccelerationZ,0.5463771192645116
5,AccelerationZ,0.5037597782788865
6,AccelerationZ,0.4835745598791524
7,AccelerationZ,0.4350715072658193
8,AccelerationZ,0.4481848526162521
9,AccelerationZ,0.4243361767274849
10,AccelerationZ,0.46372652902328415
11,AccelerationZ,0.49992423760194366
12,AccelerationZ,0.5337447122662934
13,AccelerationZ,0.5862219531498778
14,AccelerationZ,0.669164601307639
15,AccelerationZ,0.7432397988242663
16,AccelerationZ,0.8094927048866717
17,AccelerationZ,0.8485634979928635
18,AccelerationZ,0.8546103914595714
19,AccelerationZ,0.8515744081226037
20,AccelerationZ,0.7887555456224515
21,AccelerationZ,0.7338120657832953
22,AccelerationZ,0.7737071323459231
0,RRX,0.515614769084544
1,RRX,0.4857278123246515
2,RRX,0.47473786552428543
3,RRX,0.48550903652796695
4,RRX,0.4910636533206147
5,RRX,0.41605200329622316
6,RRX,0.372807209372992
7,RRX,0.3584956345633104
8,RRX,0.34632763718934206
9,RRX,0.36469502002253135
10,RRX,0.4052990625005742
11,RRX,0.43640273760463577
12,RRX,0.48145278212529785
13,RRX,0.5744264358446582
14,RRX,0.6246372369993954
15,RRX,0.6761100367014495
16,RRX,0.7278560755569755
17,RRX,0.771973651460696
18,RRX,0.809447392555777
19,RRX,0.8397061054417637
20,RRX,0.8757861431988266
21,RRX,0.8696446789680252
22,RRX,0.8592985944903813
0,RRY,0.6842329464935387
1,RRY,0.6548520360688455
2,RRY,0.6111851954407617
3,RRY,0.5791235933823423
4,RRY,0.5963543736751409
5,RRY,0.5921389271281124
6,RRY,0.5745205138606101
7,RRY,0.5537265203811661
8,RRY,0.5450022646027077
9,RRY,0.6222753245421582
10,RRY,0.6670290762798325
11,RRY,0.6406060233453916
12,RRY,0.6427484324812334
13,RRY,0.6509993327255591
14,RRY,0.6366689330703212
15,RRY,0.6281379209302043
16,RRY,0.6213320590342304
17,RRY,0.5870568928310674
18,RRY,0.5548389556183738
19,RRY,0.599967445143931
20,RRY,0.6336384361138501
21,RRY,0.6698795463444196
22,RRY,0.7235618876736256
0,RRZ,0.6947376470881826
1,RRZ,0.647571800802726
2,RRZ,0.6412462411322034
3,RRZ,0.6328986807779245
4,RRZ,0.6512307191429924
5,RRZ,0.6495581722378141
6,RRZ,0.6285469006077752
7,RRZ,0.6272936018972749
8,RRZ,0.6495438595188933
9,RRZ,0.6378008346255701
10,RRZ,0.6241361156661974
11,RRZ,0.6063216849104008
12,RRZ,0.6056605945333855
13,RRZ,0.6287838213173358
14,RRZ,0.6352639982163168
15,RRZ,0.6525162762400215
16,RRZ,0.6675479543147915
17,RRZ,0.7177691010445634
18,RRZ,0.768506867555889
19,RRZ,0.8059216141737184
20,RRZ,0.8530201894511062
21,RRZ,0.8663758847093344
22,RRZ,0.9020686935025416
0,x+y+z,0.6148390098597447
1,x+y+z,0.5901609772944915
2,x+y+z,0.5594886519185377
3,x+y+z,0.5198034620322283
4,x+y+z,0.46551688063308466
5,x+y+z,0.4182373100397631
6,x+y+z,0.396346832699023
7,x+y+z,0.3582100654961491
8,x+y+z,0.3614900161270828
9,x+y+z,0.3495670854898547
10,x+y+z,0.3845310221749768
11,x+y+z,0.4787134325967022
12,x+y+z,0.5964676974756773
13,x+y+z,0.668495999515824
14,x+y+z,0.7671654076210483
15,x+y+z,0.8319099620224661
16,x+y+z,0.8706509372875407
17,x+y+z,0.8756316772667775
18,x+y+z,0.8239433162019865
19,x+y+z,0.7662924970919076
20,x+y+z,0.6994398255133425
21,x+y+z,0.6544186840443251
22,x+y+z,0.6680142700162969
0,x+y,0.6483493136457043
1,x+y,0.6147583299097941
2,x+y,0.6024048756011975
3,x+y,0.575225284651287
4,x+y,0.5402485237162133
5,x+y,0.49721036910363076
6,x+y,0.4691106664252298
7,x+y,0.44903519971251155
8,x+y,0.4511729967389232
9,x+y,0.4510601849504168
10,x+y,0.487336386310202
11,x+y,0.5661196458986909
12,x+y,0.6696218764395636
13,x+y,0.7182936738957297
14,x+y,0.7813009877281707
15,x+y,0.825164603970142
16,x+y,0.8609099032760565
17,x+y,0.8296177057047982
18,x+y,0.7616845523115056
19,x+y,0.7207423966952309
20,x+y,0.661087943640192
21,x+y,0.6379656286229882
22,x+y,0.648585396057252
0,y+z,0.6014640864833246
1,y+z,0.5883103544412264
2,y+z,0.5613607770155957
