Timestamp,Feature,Value
0,AccelerationX,0.24474815191183638
1,AccelerationX,0.22964045319485654
2,AccelerationX,0.2280602923264111
3,AccelerationX,0.2655452262752321
4,AccelerationX,0.27650350572570115
5,AccelerationX,0.27587071462761753
6,AccelerationX,0.28397415894294886
7,AccelerationX,0.2531419769452715
8,AccelerationX,0.23305779700047474
9,AccelerationX,0.2522441374123501
10,AccelerationX,0.32500583605823535
11,AccelerationX,0.381785876902357
12,AccelerationX,0.4090638066046051
13,AccelerationX,0.4087349732878339
14,AccelerationX,0.43050779866750283
15,AccelerationX,0.4521427294450109
16,AccelerationX,0.46503813216272194
17,AccelerationX,0.47067502608850215
18,AccelerationX,0.44661795365551044
19,AccelerationX,0.3978614745968909
20,AccelerationX,0.32441173594920686
21,AccelerationX,0.33397910967974637
22,AccelerationX,0.34354300757378536
0,AccelerationY,0.30400436597692293
1,AccelerationY,0.28222253130134045
2,AccelerationY,0.2651262752839708
3,AccelerationY,0.2563552534260897
4,AccelerationY,0.24357063388838074
5,AccelerationY,0.19375274218919017
6,AccelerationY,0.15988267423157723
7,AccelerationY,0.15906765090050912
8,AccelerationY,0.1876611774135692
9,AccelerationY,0.17062487414370844
10,AccelerationY,0.14970514614388367
11,AccelerationY,0.20606239443781063
12,AccelerationY,0.19248190176738145
13,AccelerationY,0.24231952923381514
14,AccelerationY,0.21456523482822948
15,AccelerationY,0.22711631501410023
16,AccelerationY,0.2073858036631856
17,AccelerationY,0.21022601760197368
18,AccelerationY,0.2606382259677527
19,AccelerationY,0.26138189811146306
20,AccelerationY,0.28529660945529833
21,AccelerationY,0.25410960270177846
22,AccelerationY,0.26711290805829413
0,AccelerationZ,0.26161684336731517
1,AccelerationZ,0.26732551880136735
2,AccelerationZ,0.2625257413897827
3,AccelerationZ,0.27092497600710125
4,AccelerationZ,0.2756380486913665
5,AccelerationZ,0.26354029356090464
6,AccelerationZ,0.2387301161851744
7,AccelerationZ,0.24688001284789723
8,AccelerationZ,0.2906252154030398
9,AccelerationZ,0.29530366531019153
10,AccelerationZ,0.282595389588828
11,AccelerationZ,0.2578342206238559
12,AccelerationZ,0.26719634737189524
13,AccelerationZ,0.2907980900875746
14,AccelerationZ,0.32094058710263657
15,AccelerationZ,0.3403094581165183
16,AccelerationZ,0.320357305916992
17,AccelerationZ,0.32357951129440815
18,AccelerationZ,0.34234604501738114
19,AccelerationZ,0.3404656174586594
20,AccelerationZ,0.3318210055876722
21,AccelerationZ,0.34629486754671324
22,AccelerationZ,0.3455630599407581
0,RRX,0.4547283687559145
1,RRX,0.44180019282553107
2,RRX,0.4253008454188008
3,RRX,0.38633534088744087
4,RRX,0.35391238656820356
5,RRX,0.3185466045239075
6,RRX,0.2885827045962854
7,RRX,0.2911765303388156
8,RRX,0.28693306868243484
9,RRX,0.28703903942392034
10,RRX,0.2880919333210974
11,RRX,0.294056637456737
12,RRX,0.29491326317225935
13,RRX,0.27290308804643837
14,RRX,0.26838481968144745
15,RRX,0.2932071552053895
16,RRX,0.30524877868837696
17,RRX,0.3179721230500217
18,RRX,0.34267626440820714
19,RRX,0.3895817634529022
20,RRX,0.39669418950786584
21,RRX,0.41299787688596323
22,RRX,0.4155887505124029
0,RRY,0.28131563860436987
1,RRY,0.3170273243200471
2,RRY,0.3433132734430304
3,RRY,0.35004025439450637
4,RRY,0.34794636309205007
5,RRY,0.34504953590744586
6,RRY,0.3536758641996264
7,RRY,0.34514648980509455
8,RRY,0.3424160840803942
9,RRY,0.3856894558074643
10,RRY,0.42985569423638176
11,RRY,0.4773201484109358
12,RRY,0.5108790774697468
13,RRY,0.5388914355361911
14,RRY,0.5540376070976785
15,RRY,0.5657008887299478
16,RRY,0.5534777172221955
17,RRY,0.4875973884531697
18,RRY,0.4103389863001449
19,RRY,0.3275216037386046
20,RRY,0.27772425543079315
21,RRY,0.2565050427449437
22,RRY,0.24884882322422822
0,RRZ,0.3750159443980963
1,RRZ,0.340727089954593
2,RRZ,0.3070815782560551
3,RRZ,0.2914325964745371
4,RRZ,0.2910156265273403
5,RRZ,0.34532666084408786
6,RRZ,0.4074689444249191
7,RRZ,0.4410797339752238
8,RRZ,0.43963706133564723
9,RRZ,0.3896631246446512
10,RRZ,0.3811146584968934
11,RRZ,0.392013153473812
12,RRZ,0.412204287663164
13,RRZ,0.42931668615211843
14,RRZ,0.41742131761992646
15,RRZ,0.37338347824275386
16,RRZ,0.34403801811534607
17,RRZ,0.3208271246199692
18,RRZ,0.2891912757185207
19,RRZ,0.3108593354624572
20,RRZ,0.3775052071712665
21,RRZ,0.4200118674077016
22,RRZ,0.43998020020821826
0,x+y+z,0.23965713838558184
1,x+y+z,0.2377902974998157
2,x+y+z,0.23637113541001153
3,x+y+z,0.2599062971381066
4,x+y+z,0.25488812457514837
5,x+y+z,0.24299951976086526
6,x+y+z,0.21681882288358492
7,x+y+z,0.20292085513684102
8,x+y+z,0.19284857857914586
9,x+y+z,0.20493410803378834
10,x+y+z,0.1906206415532202
11,x+y+z,0.20771359187643745
12,x+y+z,0.23870825353193684
13,x+y+z,0.2494691529845823
14,x+y+z,0.27259708410666184
15,x+y+z,0.3101621280409327
16,x+y+z,0.3309913949003654
17,x+y+z,0.35157383825018035
18,x+y+z,0.38818056500842063
19,x+y+z,0.37347167344388843
20,x+y+z,0.30904095938434795
21,x+y+z,0.3000181379032654
22,x+y+z,0.3019007924604506
0,x+y,0.363192662540233
1,x+y,0.3432000376684423
2,x+y,0.3301554624082543
3,x+y,0.33824234654105917
4,x+y,0.33396459719036276
5,x+y,0.3196070895694798
6,x+y,0.29897858255564264
7,x+y,0.2734538004617008
8,x+y,0.2620581120813004
9,x+y,0.27450279488217477
10,x+y,0.3108192918943019
11,x+y,0.3757539790968231
12,x+y,0.400009634838807
13,x+y,0.4029952209047299
14,x+y,0.40310024792614946
15,x+y,0.4190015928958162
16,x+y,0.4338351310279621
17,x+y,0.44769383986409894
18,x+y,0.4673741804953045
19,x+y,0.437465025023036
20,x+y,0.44729847910880677
21,x+y,0.47372830759406465
22,x+y,0.4944567160051641
0,y+z,0.25090857222878493
1,y+z,0.2620074200709054
2,y+z,0.2587936052807087
3,y+z,0.2710126823566392
4,y+z,0.2713396302452899
5,y+z,0.26277172602677645
6,y+z,0.2561797626933627
7,y+z,0.26806602286222503
8,y+z,0.2832105498167817
9,y+z,0.280719820021484
10,y+z,0.250874547726922
11,y+z,0.22224297734649315
12,y+z,0.24445625353295955
13,y+z,0.2518441588526606
14,y+z,0.28009140969423263
15,y+z,0.30862055417238554
16,y+z,0.312070199419815
17,y+z,0.3175699957917781
18,y+z,0.3597718720286088
19,y+z,0.36912577973484945
20,y+z,0.377893843327385
21,y+z,0.39230931487464793
22,y+z,0.3952935089834147
0,x+z,0.2143677124724115
1,x+z,0.209304340161534
2,x+z,0.20588139934761143
3,x+z,0.22968839774995006
4,x+z,0.22268781825575584
5,x+z,0.20711362409387946
6,x+z,0.1778461337711126
7,x+z,0.16618129312042898
8,x+z,0.14845307725412749
9,x+z,0.14488734265014336
10,x+z,0.14273601681750092
11,x+z,0.14557546607606628
12,x+z,0.18575861245502992
13,x+z,0.21526361706675826
14,x+z,0.2689787691464058
15,x+z,0.3263866766413967
16,x+z,0.333580433044167
17,x+z,0.3607599700985999
18,x+z,0.3814624394936841
19,x+z,0.37094610249632437
20,x+z,0.2840042635677667
21,x+z,0.26160070879928793
22,x+z,0.2389438566628936
0,x*y*z,0.4214219021596188
1,x*y*z,0.4205724846652997
2,x*y*z,0.42381669475828276
3,x*y*z,0.3937780822815598
4,x*y*z,0.383448438137748
5,x*y*z,0.3790219385047925
6,x*y*z,0.37429097612702794
7,x*y*z,0.33413096289245964
8,x*y*z,0.3066202923972008
9,x*y*z,0.3390431908527057
10,x*y*z,0.2927239942819217
11,x*y*z,0.31374064806122487
12,x*y*z,0.30944514620356023
13,x*y*z,0.3149940259527843
14,x*y*z,0.32351691411701133
15,x*y*z,0.3530301448253499
16,x*y*z,0.38807280125353755
17,x*y*z,0.28902222864123217
18,x*y*z,0.33994096024220466
19,x*y*z,0.33864978785731364
20,x*y*z,0.3649414118247438
21,x*y*z,0.35576784018724295
22,x*y*z,0.3474419257844628
0,x*y,0.5337069655042793
1,x*y,0.5314595960010424
2,x*y,0.5245565781200378
3,x*y,0.4608916297242445
4,x*y,0.4502231569863761
5,x*y,0.4485981022759294
6,x*y,0.37137908509931356
7,x*y,0.344971375806471
8,x*y,0.341645355786519
9,x*y,0.3012954709108462
10,x*y,0.22913919923455958
11,x*y,0.25458701726685823
12,x*y,0.2566272201097265
13,x*y,0.23409575880355463
14,x*y,0.27631768970717185
15,x*y,0.2624820686049578
16,x*y,0.2780776868372423
17,x*y,0.312126011572746
18,x*y,0.39317342498343655
19,x*y,0.3765503238489416
20,x*y,0.4186087641415312
21,x*y,0.437915876281646
22,x*y,0.4251031657052434
0,y*z,0.558391786761831
1,y*z,0.5132165429254986
2,y*z,0.4919619629499191
3,y*z,0.49129772034420127
4,y*z,0.481123022910692
5,y*z,0.5008697665599895
6,y*z,0.49255716648196873
7,y*z,0.506862197642525
8,y*z,0.46236830637477316
9,y*z,0.43705274441895037
10,y*z,0.45362060209873484
11,y*z,0.45507122882622786
12,y*z,0.4268169658845226
13,y*z,0.34828651569259766
14,y*z,0.3371735762203414
15,y*z,0.3495077393563659
16,y*z,0.2921009699612466
17,y*z,0.30449429884569607
18,y*z,0.31675758524470693
19,y*z,0.3521475977314807
20,y*z,0.4004071932641802
21,y*z,0.4669433896912645
22,y*z,0.5065633037426153
0,x*z,0.46678109476744056
1,x*z,0.4526974759987316
2,x*z,0.4456315948716243
3,x*z,0.4371895323345033
4,x*z,0.42493408737961336
5,x*z,0.40886600644341803
6,x*z,0.3966739842047001
7,x*z,0.3808363630705172
8,x*z,0.3393425957201033
9,x*z,0.3111517539679436
10,x*z,0.28234862279249245
11,x*z,0.28346897213003835
12,x*z,0.2908247679650684
13,x*z,0.25907780017329324
14,x*z,0.25660674531090083
15,x*z,0.2870588290677367
16,x*z,0.3265992176875005
17,x*z,0.34919790329137484
18,x*z,0.37639970275639023
19,x*z,0.3944895321711869
20,x*z,0.39916651843189277
21,x*z,0.4107447307767149
22,x*z,0.41319504487265596
0,p+r+w,0.3796712412695599
1,p+r+w,0.4014587018922091
2,p+r+w,0.39871915234385324
3,p+r+w,0.3945797207871734
4,p+r+w,0.3777476622163424
5,p+r+w,0.3509232076864527
6,p+r+w,0.3315599425656622
7,p+r+w,0.31014286085358916
8,p+r+w,0.3006830607271647
9,p+r+w,0.3392782123145574
10,p+r+w,0.41365660465816084
11,p+r+w,0.47197780915370763
12,p+r+w,0.5095317623590581
13,p+r+w,0.5350256901956335
14,p+r+w,0.528167067103079
15,p+r+w,0.5074066583046026
16,p+r+w,0.46597030908284215
17,p+r+w,0.4069549269795382
18,p+r+w,0.3401539284873577
19,p+r+w,0.3108955983599221
20,p+r+w,0.32664727440448654
21,p+r+w,0.34325947869376805
22,p+r+w,0.3693875362782183
