Timestamp,Feature,Value
0,AccelerationX,0.3304896494900454
1,AccelerationX,0.332923900319335
2,AccelerationX,0.3326377970715442
3,AccelerationX,0.3522267437290727
4,AccelerationX,0.3448573845606587
5,AccelerationX,0.34632109255414373
6,AccelerationX,0.421911852160589
7,AccelerationX,0.535669078597597
8,AccelerationX,0.5994528458693072
9,AccelerationX,0.6455024265084185
10,AccelerationX,0.704067501184367
11,AccelerationX,0.7763802813917099
12,AccelerationX,0.8633319283752053
13,AccelerationX,0.9016707446770889
14,AccelerationX,0.83656180790378
15,AccelerationX,0.7632472523865631
16,AccelerationX,0.7036570057292557
17,AccelerationX,0.6237542649468285
18,AccelerationX,0.5221882336256828
19,AccelerationX,0.43316240640534576
20,AccelerationX,0.39688256900350866
21,AccelerationX,0.3506634774271585
22,AccelerationX,0.35806063362904483
0,AccelerationY,0.4722517453766863
1,AccelerationY,0.47004387996315455
2,AccelerationY,0.4814645089565418
3,AccelerationY,0.4831227072151272
4,AccelerationY,0.5068567492011367
5,AccelerationY,0.5311649619233094
6,AccelerationY,0.6296306041460439
7,AccelerationY,0.6589541731840416
8,AccelerationY,0.7077751270972705
9,AccelerationY,0.758091925646838
10,AccelerationY,0.788651579930861
11,AccelerationY,0.8266860073213863
12,AccelerationY,0.9122273383301845
13,AccelerationY,0.9269251494469302
14,AccelerationY,0.9525209796652037
15,AccelerationY,0.9496856254959879
16,AccelerationY,0.9153264633954877
17,AccelerationY,0.8895822818132196
18,AccelerationY,0.8124543815226234
19,AccelerationY,0.7255496381907129
20,AccelerationY,0.6264443546945939
21,AccelerationY,0.6075445102694866
22,AccelerationY,0.6222970651583213
0,AccelerationZ,0.48131113581150575
1,AccelerationZ,0.4684735548240557
2,AccelerationZ,0.4564221269474832
3,AccelerationZ,0.4500687830080967
4,AccelerationZ,0.45912843202569986
5,AccelerationZ,0.49284309950470495
6,AccelerationZ,0.5308330523509256
7,AccelerationZ,0.5643475035163202
8,AccelerationZ,0.5948528386483822
9,AccelerationZ,0.6495739251247293
10,AccelerationZ,0.6816410164450887
11,AccelerationZ,0.7222246702853126
12,AccelerationZ,0.7675117290813586
13,AccelerationZ,0.7769885958100785
14,AccelerationZ,0.7392697332257065
15,AccelerationZ,0.6579894698455544
16,AccelerationZ,0.6266845472888737
17,AccelerationZ,0.6555981985621505
18,AccelerationZ,0.6631260302563872
19,AccelerationZ,0.6531187836641807
20,AccelerationZ,0.6200757453127301
21,AccelerationZ,0.5800315038395771
22,AccelerationZ,0.571876718396171
0,RRX,0.6895962596787393
1,RRX,0.6614001909707307
2,RRX,0.6243455080735814
3,RRX,0.6317255258700275
4,RRX,0.6672221357490434
5,RRX,0.6781660994021537
6,RRX,0.7213662516735709
7,RRX,0.7395180522705126
8,RRX,0.7289251075665552
9,RRX,0.7374020402167601
10,RRX,0.7338614561649549
11,RRX,0.7457677849366451
12,RRX,0.740448973343144
13,RRX,0.7761195639230676
14,RRX,0.7952088049743316
15,RRX,0.7834813052158768
16,RRX,0.8188339176490186
17,RRX,0.8494712314939135
18,RRX,0.891457460615282
19,RRX,0.8974263330377683
20,RRX,0.8789915755929715
21,RRX,0.8402257678232601
22,RRX,0.8499747045654628
0,RRY,0.27632641372287925
1,RRY,0.2808191739469737
2,RRY,0.3091247130591593
3,RRY,0.3915085432151263
4,RRY,0.5362876938027156
5,RRY,0.6342933021588436
6,RRY,0.6605543577727555
7,RRY,0.6891055469479587
8,RRY,0.7507748791441735
9,RRY,0.7995927783943826
10,RRY,0.844293396863168
11,RRY,0.8457770539800866
12,RRY,0.7864391741511296
13,RRY,0.7175319852566666
14,RRY,0.6871917522204984
15,RRY,0.6593304806154365
16,RRY,0.5921376119066921
17,RRY,0.5240000524413856
18,RRY,0.4482690011977043
19,RRY,0.3992727849345743
20,RRY,0.37526832873400395
21,RRY,0.3624519141474673
22,RRY,0.3867055339719909
0,RRZ,0.5759959778205219
1,RRZ,0.5356101681155683
2,RRZ,0.5452404430493402
3,RRZ,0.5817058249727608
4,RRZ,0.6173919795788094
5,RRZ,0.6262811768062992
6,RRZ,0.6723336424104213
7,RRZ,0.730086616654381
8,RRZ,0.7746703884084918
9,RRZ,0.8749620480195979
10,RRZ,0.9316290441944461
11,RRZ,0.9747237851843777
12,RRZ,0.9640213200502669
13,RRZ,0.9083447701674829
14,RRZ,0.8558466537344
15,RRZ,0.8469232662446581
16,RRZ,0.855541055672118
17,RRZ,0.827562689324162
18,RRZ,0.7973594769640656
19,RRZ,0.7268072895395054
20,RRZ,0.7200528414014992
21,RRZ,0.732475323266583
22,RRZ,0.7719463329767953
0,x+y+z,0.3245662944108515
1,x+y+z,0.30318270100738176
2,x+y+z,0.29733395656909395
3,x+y+z,0.31246208654880164
4,x+y+z,0.3099515780918607
5,x+y+z,0.33558084142865224
6,x+y+z,0.45140165791569303
7,x+y+z,0.5837518613055569
8,x+y+z,0.61287987265477
9,x+y+z,0.6522050132021587
10,x+y+z,0.6775236219936143
11,x+y+z,0.7243148273770252
12,x+y+z,0.7972057755738038
13,x+y+z,0.8244472258411443
14,x+y+z,0.7640950121190522
15,x+y+z,0.6958479301098899
16,x+y+z,0.6795993196231016
17,x+y+z,0.6651901524738151
18,x+y+z,0.6143432745239791
19,x+y+z,0.5783454812090639
20,x+y+z,0.5429224067458296
21,x+y+z,0.5270376156125423
22,x+y+z,0.549440215719417
0,x+y,0.37727843000681366
1,x+y,0.37448901319047156
2,x+y,0.36465364172012604
3,x+y,0.36505247092963783
4,x+y,0.35775355764800193
5,x+y,0.34542794602198984
6,x+y,0.3795221044187576
7,x+y,0.4525479118971287
8,x+y,0.5026761586884384
9,x+y,0.5349554557050132
10,x+y,0.6087359277335709
11,x+y,0.6769218512108016
12,x+y,0.759127464911594
13,x+y,0.7954822289901131
14,x+y,0.7544377407514316
15,x+y,0.7316520905897445
16,x+y,0.7099671446778255
17,x+y,0.6621938525132725
18,x+y,0.5733881206397422
19,x+y,0.498645499012241
20,x+y,0.439597783575984
21,x+y,0.4310048125591019
22,x+y,0.4417771557090089
0,y+z,0.5340680068317989
1,y+z,0.5023732230056477
2,y+z,0.4792693405568825
3,y+z,0.4839700919500269
4,y+z,0.4763204936460211
5,y+z,0.4862289095395262
6,y+z,0.5155742398505314
7,y+z,0.5477022906649415
