Timestamp,Feature,Value
0,AccelerationX,0.33718366224988666
1,AccelerationX,0.2866950061820362
2,AccelerationX,0.2634777762953163
3,AccelerationX,0.2489346804848263
4,AccelerationX,0.24935980652299938
5,AccelerationX,0.2619399181607195
6,AccelerationX,0.2824438526158195
7,AccelerationX,0.2988031480948382
8,AccelerationX,0.304678048102365
9,AccelerationX,0.3119390772986394
10,AccelerationX,0.28450016162247077
11,AccelerationX,0.2783794094103939
12,AccelerationX,0.2681071018856594
13,AccelerationX,0.26590761239340593
14,AccelerationX,0.23908445683313867
15,AccelerationX,0.23028243281303815
16,AccelerationX,0.24801718423275923
17,AccelerationX,0.21567136528863792
18,AccelerationX,0.24597921263675845
19,AccelerationX,0.2711598873719075
20,AccelerationX,0.28660625437238335
21,AccelerationX,0.29983469009692804
22,AccelerationX,0.32809673511370596
0,AccelerationY,0.20296375309371684
1,AccelerationY,0.21910444088482106
2,AccelerationY,0.24638333270327575
3,AccelerationY,0.27712476933831987
4,AccelerationY,0.31987015451893736
5,AccelerationY,0.34462152366375437
6,AccelerationY,0.3511041557121925
7,AccelerationY,0.3441123684666902
8,AccelerationY,0.34308674941188566
9,AccelerationY,0.3017634019488446
10,AccelerationY,0.26259007353200053
11,AccelerationY,0.22422719270648672
12,AccelerationY,0.18152658176053274
13,AccelerationY,0.14043346486234454
14,AccelerationY,0.12324698243133707
15,AccelerationY,0.13553043910755558
16,AccelerationY,0.1539039802788349
17,AccelerationY,0.1409017904627983
18,AccelerationY,0.1515281907776997
19,AccelerationY,0.16158451134471144
20,AccelerationY,0.17297420977835906
21,AccelerationY,0.17452267952836856
22,AccelerationY,0.17552580028174178
0,AccelerationZ,0.4385251503329305
1,AccelerationZ,0.4656808686619166
2,AccelerationZ,0.4788251030793173
3,AccelerationZ,0.4910928538030432
4,AccelerationZ,0.49551503818909787
5,AccelerationZ,0.49685169342859076
6,AccelerationZ,0.48689601716178377
7,AccelerationZ,0.4629158182828095
8,AccelerationZ,0.4243658743739113
9,AccelerationZ,0.36906635102300855
10,AccelerationZ,0.34679863763594976
11,AccelerationZ,0.3225481965400715
12,AccelerationZ,0.3051871341721826
13,AccelerationZ,0.28397179639518155
14,AccelerationZ,0.28806317817127597
15,AccelerationZ,0.3291099656395445
16,AccelerationZ,0.379213006596438
17,AccelerationZ,0.3896976351638589
18,AccelerationZ,0.38221269262152885
19,AccelerationZ,0.3773115229983912
20,AccelerationZ,0.37253993266233754
21,AccelerationZ,0.36044209257857823
22,AccelerationZ,0.3343588849198616
0,RRX,0.1760626771085275
1,RRX,0.1832408951535581
2,RRX,0.18765703771653444
3,RRX,0.21122100519691805
4,RRX,0.24428834836890795
5,RRX,0.24942457881114513
6,RRX,0.2652696177813675
7,RRX,0.2846355594605631
8,RRX,0.2753087149250555
9,RRX,0.27433625288824803
10,RRX,0.2715549591177674
11,RRX,0.2548001007405958
12,RRX,0.26920306791795867
13,RRX,0.3096486151804991
14,RRX,0.31970495365785184
15,RRX,0.3077007822073176
16,RRX,0.31829820670440934
17,RRX,0.3441464684959698
18,RRX,0.3710291067892817
19,RRX,0.3908229048843102
20,RRX,0.39828537625443394
21,RRX,0.38910094935232875
22,RRX,0.3778281855402111
0,RRY,0.34496233334393817
1,RRY,0.3312038835240025
2,RRY,0.29922786405432544
3,RRY,0.26363672239456876
4,RRY,0.2457861025603288
5,RRY,0.22035681806487353
6,RRY,0.19825997002471954
7,RRY,0.1967162374658884
8,RRY,0.21640433585870086
9,RRY,0.2030351872170868
10,RRY,0.20935065665598887
11,RRY,0.21554502253830302
12,RRY,0.2254009167020519
13,RRY,0.2443806243877042
14,RRY,0.24893351418284446
15,RRY,0.23166853767850698
16,RRY,0.17655410033590022
17,RRY,0.16742885757307355
